nombre,descripcion,precio,departamento,categoria,clave1,clave2,codigo_sat,disponible,destacado,temporada
LECHE EVAPORADA 1 KG CARNATION,"""Leche evaporada de alta calidad Carnation, perfecta para usar en recetas y disfrutar de un sabor auténtico.""",52.0,Insumos,Lacteos,7501059240681,7501059240681,50131702,True,False,False
LA LECHERA NESTLE  375 GR,"Leche Nestle 375g, fresca y cremosa, ideal para bebidas calientes y frías, en repostería y cocina.",38.0,Insumos,Lacteos,7506475104722,7506475104722,50131702,True,False,False
TRES LECHES LA LECHERA,"""La crema perfecta: Tres Leches La Lechera, una deliciosa mezcla de leche, crema y azúcar en un pastel esponjoso.""",86.0,Insumos,Lacteos,7501058615596,7501058615596,12164502,True,False,False
DULCE DE LECHE NESTLE,"""Rica crema dulce y cremosa, hecha con leche entera y caramelos de azúcar, de Nestle, para un sabor auténtico.""",45.0,Insumos,Lacteos,000750647510 474,7506475104746,50131702,True,False,False
DUO PACK CARNATION,"Paquete de 2 servir con leche, crema y azúcar, para hacer dulces y bebidas cremosas de alta calidad.",44.0,Insumos,Lacteos,000750105862 951,7501058629517,50131702,True,False,False
CARNATION 360GR,"""Amortecito tus días con la cremosa crema Carnation de 360g, perfecta para tus recetas y bebidas"".",28.0,Insumos,Lacteos,7501058611062,7501058611062,50131702,True,False,False
CREMA PREPARADA TOP RICH 453GR,"""Crema preparada top Rich de alta calidad, con un sabor intenso y cremoso, ideal para uso en recetas. (453g)""",95.0,Insumos,Lacteos,049800029705,049800029705,50192302,True,False,False
MANTEQUILLA EUGENIA TRADICIONAL 1KG,"Mantequilla Eugenia tradicional, casera y artesanal, de alta calidad, perfecta para hornear y cocinar recetas clásicas. (1kg)",218.0,Refrigeracion,Lacteos,7501111022026,7501111022026,50131701,True,False,False
MANT GLORIA BARRA 90GR,"""Deliciosa barra de mant con un toque de gloria, para un desayuno o merienda sabrosa y nutritiva.""",32.0,Refrigeracion,Lacteos,7501013610024,7501013610024,50131700,True,False,False
MANTEQUILLA SABOREX 1 KG,"Mantequilla Saborex, 1 kg, deliciosa y cremosa, para cualquier receta de pastelería y repostería.",97.0,Refrigeracion,Lacteos,7501770935217,7501770935217,50131702,True,False,False
MANTEQUILLA NOCHE BUENA 1KG,"Mantequilla nocturna de alta calidad, deliciosa y cremosa para un toque especial en tus recetas y postres dulces. (1kg)",280.0,Refrigeracion,Lacteos,750107750669,750107750669,50131702,True,False,False
CREMA BATIR NATA RICHS,"""Crema batida nata rica y cremosa, perfecta para decorar tartaletas, cupcakes y postres deliciosos.""",102.0,Refrigeracion,Lacteos,7501668612305,7501668612305,50192302,True,False,False
CREMA BATIR TOP CREAM VAINILLLA 1LT,"Crema batir vainilla de alta calidad, ideal para decorar pastelería y repostería, disponible en litros de 1 kg.",95.0,Refrigeracion,Lacteos,7501096810410,7501096810410,50192302,True,False,False
CREMA BATIR CHOCOLATE RICHS,"""Crema batida con chocolate rico y cremosa, perfecta para endulzar tus días"".",115.0,Refrigeracion,Lacteos,7501668612343,7501668612343,50192302,True,False,False
CREMA PARA BATIR NESTLE 950 ML,"""La crema para batir ideal para tus recetas, de alta calidad y fresca, 950 ml para un uso perfecto.""",110.0,Refrigeracion,Lacteos,7501058627292,7501058627292,50192302,True,False,False
CREMA PARA BATIR TOP CREAM VAINILLA 460 G,"Crema para batir top de vainilla, 460g, de alta calidad para dulces y postres, lacteos naturales.",55.0,Refrigeracion,Lacteos,7503028925032,7503028925032,50192302,True,False,False
MANTEQUILLA EUGENIA NATURAL 1 KG,"Mantequilla Eugenia Natural: alta calidad, sabor intenso y textura suave, ideal para hornear y cocinar deliciosos platos. (1 kg)",240.0,Refrigeracion,Lacteos,000750111102102,7501111021029,50131701,True,False,False
PHILADELPHIA 180 GR,"Deliciosa crema para rellenar pastelitos y tartas de una marca reconocida, hecha con leche fresca y sabor a vainilla.",55.0,Refrigeracion,Lacteos,84111506,7622210561558,50131800,True,False,False
PHILADELPHIA 1.9 KG,"""PHILADELPHIA 1.9 kg, crema para decorar y enriquecer tus pastelerías y reposterías de alta calidad.""",370.0,Refrigeracion,Lacteos,7501002615221,7501002615221,50131800,True,False,False
MANTEQUILLA GLORIA 1K VERD,"Mantequilla Gloria 1K verde, cremosa y natural para hornear, glasear y decorar recetas deliciosas y sofisticadas.",295.0,Refrigeracion,Lacteos,1108,7501013610055,50131700,True,False,False
MANTEQUILLA GLORIA 1K BCA,"Manantel Gloria 1K BCA, crema suave y nutritiva para la piel, con beneficios para la hidratación y el bienestar.",280.0,Refrigeracion,Lacteos,1202,7501013610178,50131700,True,False,False
MANTEQUILLA SIN SAL LOMA LINDA 1 KG,"Mantequilla sin sal, deliciosa y versátil para cocinar y decorar, disponible en 1 kg.",120.0,Refrigeracion,Lacteos,7501770935026,7501770935026,50131702,True,False,False
CREMA PARA BATIR VEGETAL AMBIANTE 1 LT PIEZA,"""Crema vegetal de alta calidad para batir, ideal para preparar recetas sin gluten y sin lactosa, 1L""",85.0,Refrigeracion,Lacteos,8405310602104,8405310602104,50192302,True,False,False
SUSTITUTO DE ACITRON BOTE,"Dulce rey con sabor a limón, semidulce y cremoso, ideal para los Reyes en tu hogar.",65.0,Insumos,Reyes,PHG000008,PHG000008,50192302,True,False,False
SUSTITUTO DE ACITRON NATURAL KINI 1KG,"""Rey con sabor natural, sustituto de acitrón sin azúcares adicionales, 1kg de indulgencia para ti y tu familia.""",110.0,Insumos,Reyes,7501123419180,7501123419180,50192302,True,False,False
HIGO ENTERO EMERALD KINI BRICK 1 KILO,"Higo entero emerald kini brick de reyes, 1 kg.",110.0,Insumos,Reyes,7501123407231,7501123407231,50192300,True,False,False
HIGO ENTERO EMERALD KINI 240G,"""Delicioso higo entero emerald kini en polvo, reino de reyes, 240g, dulce y saludable.""",28.0,Insumos,Reyes,PHG000004,PHG000004,50192300,True,False,False
SUSTITUTO DE ACITRON ROJO KINI 1 KG,"""Delicioso sustituto de acitrón rojo, ideal para recetas y decoraciones, en polvo de alta calidad, 1 kg.""",110.0,Insumos,Reyes,7501123419302,7501123419302,50192302,True,False,False
SUSTITUTO DE ACITRON VERDE KINI 1 KG,"""Sustituto de Acitrón Verde Kini, receta clásica para reyes navideños, con un sabor auténtico y textura suave 1kg""",110.0,Insumos,Reyes,7501123419258,7501123419258,50192302,True,False,False
SUSTITUTO DE ACITRON NATURAL KINI 240 GRS,"""Acitron natural para reyes, sostenible y nutritivo, perfecto para el cuidado de los niños desde la infancia.""",40.0,Insumos,Reyes,PHG000003,PHG000003,50192302,True,False,False
SUSTITUTO DE ACITRON ROJO KINI 240GRS,"Aceite de girasol sin transgrasas y sin lactosa, ideal para reyes y otros postres, 240g.",40.0,Insumos,Reyes,PHG000005,PHG000005,50192302,True,False,False
SUSTITUTO DE ACITRON VERDE KINI 240GRS,"""Deliciosa merienda con sabor a kiwi, recién hecho y fresco, perfecto para regalar en el Día de los Reyes.""",40.0,Insumos,Reyes,PHG000007,PHG000007,50192302,True,False,False
MUÑECO ROSCA DE LA SUERTE PAQUETE 1000 PIEZAS,"""Muñeco rey rosca de la suerte para niños, con 1000 piezas en un paquete divertido y lleno de alegría.""",300.0,Accesorios,Reyes,20409,20409,60111410,True,False,False
MANTECA VEGETAL INCA 1 KG PIEZA,"""Excelente calidad, sin aditivos ni conservantes, para freír y cocinar de manera saludable y saborosa con la Manteca Inca.""",92.0,Insumos,Manteca,7502223774025,7502223774025,50151514,True,False,False
MANTECA VEGETAL INCA 250GR,"""Disfruta una deliciosa manteca vegetal Inca, ideal para hornear y cocinar, con un sabor único y nutrición saludable.""",24.0,Insumos,Manteca,7502223774001,7502223774001,50151514,True,False,False
MEJORANTE DE PAN DULCE 220G,"Mejorante de pan dulce 220g, levadura de alta calidad para crear deliciosos panes y pastelerías caseras.",26.0,Insumos,Levadura,6917790011601,6917790011601,50181709,True,False,False
MEJORANTE DE PAN BLANCO 220G,"""Mejora el sabor y la textura del pan blanco con nuestra levadura de alta calidad, para un resultado perfecto.""",26.0,Insumos,Levadura,6917790011625,6917790011625,50181709,True,False,False
LEVADURA PASTA MAGIDELY 400 GR PIEZA,"Levadura Pasta Magidely: Excelente calidad para hornear y hacer pan, con una vida útil prolongada y confiable.",23.0,Insumos,Levadura,7501861418001,7503029724146,50181708,True,False,False
TRADI PAN LEVADURA,"""Levadura tradicional para panaderías, con sabor auténtico y textura esponjosa, ideal para elaborar panes deliciosos.""",29.0,Insumos,Levadura,017929111014,017929111014,50181708,True,False,False
LEVADURA PASTA AZTECA 400 GR PIEZA,"Levadura pasta azteca, ideal para hornear tortas, panes y masas con sabor auténtico mexicano de 400 gr.",28.0,Insumos,Levadura,7503012092085,7503012092085,50181708,True,False,False
LEVADURA INSTANTANEA MASA SALADA MAGIDELY 450 GR PIEZA,"Levadura instantánea para masa salada Magidely de 450 gr, ideal para hornear dulces y sabrosos panes rápidos.",68.0,Insumos,Levadura,7501861405001,7503029724023,50181708,True,False,False
LEVADURA INSTANTANEA MASA DULCE MAGIDELY 450 GR PIEZA,"Masa dulce instantánea de alta calidad, para hornear deliciosos panes y pasteles con levadura fácilmente disponible.",68.0,Insumos,Levadura,7501861404004,7503029724016,50181708,True,False,False
ADITIVO DE ALIMENTOS CMC DEIMAN 100 G PIEZA,"Polvo alimentario CMC Deiman 100g, seguro para el consumo humano, utilizado en recetas de repostería y pastelería.",68.0,Insumos,Polvos,7503021997234,0781159002229,12164501,True,False,False
LEVADURA SAF-INSTANT 500GR,"""Levadura instantánea de alta calidad para recetas de pan, pastelería y repostería con una duración de 500 gr.""",110.0,Insumos,Levadura,3267793000007,3267793000007,50181708,True,False,False
LEVADURA SAF-INSTANT 125GR,"""Levadura Instantánea para repostería, fácil de usar y rápida de activar, ideal para recetas de pan, tortas y más.""",48.0,Insumos,Levadura,017929418229,017929418229,50181708,True,False,False
MEJORANTE DE PAN BLANCO 440G,"""Aumenta el sabor y la textura del pan blanco con nuestra levadura especial, ideal para hornear deliciosas recetas de pan."" (20 palabras)",42.0,Insumos,Levadura,6917790034488,6917790034488,50181708,True,False,False
MEJORANTE DE PAN DULCE 440G,"""Mejora la textura y sabor del pan dulce con nuestra levadura especial, ideal para hornear deliciosos pastelitos."" (19 palabras)",42.0,Insumos,Levadura,6917790034464,6917790034464,50181708,True,False,False
CHOCOCIMA JARAB CHOC 24BX500GM,"""Jarrab de chocolate intenso y cremoso, ideal para rellenar pastelitos y postres, 24 envases de 500g cada uno.""",42.0,Insumos,Rellenos,712038,712038,50161511,True,False,False
BRILLO,"""BRILLO: rellenos de crema y dulce, envueltos en una capa de caramelización crujiente y jugosa.""",47.0,Insumos,Rellenos,7108,7501013610680,50161800,True,False,False
Freshfil Fresa 1 Kg Mermeladas,"Experiencia la dulzura de nuestras mermeladas frescas, hechas con frutas seleccionadas y sin aditivos ni conservantes.",50.0,Insumos,Rellenos,8405310601824,4111305,50192400,True,False,False
Freshfil Piña 1 Kg Mermeladas,"""Deliciosa mermelada de piña fresca, ideal para rellenar pastelerías y sorprender a tus clientes con un toque tropical.""",51.0,Insumos,Rellenos,8405310601831,4111306,50192400,True,False,False
DULCIMA LECHE CONDENSADA 1 KG,"Dulcia leche condensada 1 kg, para rellenos perfecto de postres y dulces con sabor cremoso y dulce.",77.0,Insumos,Rellenos,276213,612154003297,50192302,True,False,False
LF Fruitfil Manzana 1 Kg MERMELADAS,"Deliciosas mermeladas caseras de manzana, perfectas para rellenar pastelitos y sobrepasas, 1kg para satisfacer tus antojos.",69.0,Insumos,Rellenos,8405310601244,4111292,50192400,True,False,False
CAJETA HORNEABLE 1 KG,"Cajeta horneable de alta calidad, perfecta para rellenar pastelerías y dulces, a un precio accesible en 1 kg.",90.0,Insumos,Rellenos,739944011611,739944011611,50192302,True,False,False
BRILLO PARA PAN MABAKER 250ML,"Brillo para pan mabaker 250ml: solución rápida y fácil para rebozar panes, bollerías y otros productos de repostería.",47.0,Insumos,Rellenos,7502246733382,7502246733382,50192302,True,False,False
BICARBONATO ARIS 5KG,"Bicarbonato de sodio Aris, polvo soluble y natural para neutralizar ácidos y aliviar la acideza estomacal y digestiva.",352.0,Insumos,Polvos,7501123400041,7501123400041,12164501,True,False,False
BICARBONATO DE SODIO 250GR,"Polvo natural, ideal para recetar bebidas y recetas culinarias, con propiedades alcalinas y digestivas, 250g.",15.0,Insumos,Polvos,HGI00072,HGI00072,12164501,True,False,False
BETTY CROCKER RED VELVET 432GR,"Harina para pastelería de red velvet de alta calidad Betty Crocker, perfecta para hornear deliciosas tortas y cupcakes.",55.0,Insumos,Harina,16000490888,16000490888,50181700,True,False,False
BETTY CROCKER VAINILLA 432GR,"Harina de vainilla de alta calidad Betty Crocker, ideal para recetas deliciosas y aromáticas en cualquier tipo de repostería.",55.0,Insumos,Harina,16000490970,16000490970,50181700,True,False,False
BETTY CROCKER CHOCOLATE 432GR,"Excelente elección de harina para recetas, con un sabor intenso y una calidad garantizada por Betty Crocker.",55.0,Insumos,Harina,16000490956,16000490956,50181700,True,False,False
HARINA BOLA ROJA 1 KG,"Harina bola roja de alta calidad, ideal para preparar deliciosos postres y dulces de todo tipo. 1kg al precio.",26.0,Insumos,Harina,HGI00049,HGI00049,50221002,True,False,False
HARINA PASTEL 3 LECHES CHOC 1kg,"Harina pastel 3 leches choc de alta calidad, ideal para hornear deliciosos pasteles y reposterías caseras. (1kg)",93.0,Insumos,Harina,PHG000002,PHG000002,50181700,True,False,False
HARINA SELECTA 1kg,"Harina Selecta 1kg, de alta calidad y frescura, ideal para hornear panes deliciosos y variados con sabor auténtico.",28.0,Insumos,Harina,7501404603116,7501404603116,50181708,True,False,False
BICARBONATO 500 GR,"""Polvo de bicarbonato de sodio de alta calidad para neutralizar olores y limpiar superficies en la cocina.""",20.0,Insumos,Polvos,HGI00048,HGI00048,12164501,True,False,False
BICARBONATO DE SODIO 1kg,"""Polvo de bicarbonato de sodio, recubridor natural y ácido para hornear, limpiar y neutralizar olores."" (12 palabras)",30.0,Insumos,Polvos,HGI00091,HGI00091,12164501,True,False,False
ALGINATO DE SODIO 250g,"""Polvo de alginato de sodio, estabilizador alimentario, 250g. Ideal para recetas sin gluten y productos con textura específica.""",330.0,Insumos,Polvos,V320-250,7501553774217,12161805,True,False,False
BETTY CROCKER BROWNE,"Harina Browne de alta calidad para recetas deliciosas y fáciles, ideal para la elaboración de panes, pasteles y más.",120.0,Insumos,Harina,16000490932,16000490932,50181700,True,False,False
BETTY CROCKER FUDGE,"Deliciosa fudge casera con receta fácil gracias a Betty Crocker, perfecta para satisfacer tus antojos de chocolate y dulce.",65.0,Insumos,Harina,16000208018,16000208018,50181700,True,False,False
PUMPKIN SPICE MC CORMICK,"Pólvos de calabaza Pumpkin Spice Mc Cormick, con un sabor auténtico y aromático para decorar tus deliciosas recetas.",65.0,Insumos,Polvos,7501003306463,7501003306463,50171500,True,False,False
NUEZ MOSCADA MC CORMICK,"Polvo de nuez moscada MC Cormick, aroma intenso y dulce, para decorar postres y bebidas con un toque exótico.",120.0,Insumos,Polvos,7501003301932,7501003301932,50171500,True,False,False
HARINA SELECTA PORC 1KG,"""Harina selecta porcina de alta calidad, ideal para hornear deliciosos panes y pasteles de manera fácil y nutritiva.""",27.0,Insumos,Harina,HG03116,HG03116,50181708,True,False,False
Almendra en Polvo S/Cutícula Treehouse,"""Almendra en polvo con cutícula, para agregar sabor y textura a tus recetas de granos y postres delicioso.""",226.0,Insumos,Granos,ALPOSC TH - 01,ALPOSC TH - 01,50101700,True,False,False
Almendra Polvo 500g,"""Excelente opción para decorar postres, dulces y bebidas, almendra polvo de alta calidad en 500 gramos.""",145.0,Insumos,Granos,HGI00053,HGI00053,50101700,True,False,False
Almendra Polvo 1Kg,"""Almendra polvo de alta calidad, ideal para decorar postres y reposterías, en paquetes de 1kg.""",275.0,Insumos,Granos,HGI00055,HGI00055,50101700,True,False,False
